event_id,home_team,away_team,match_date,score,player_id,player_name,position,x,y
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,43.0,13.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,43.0,11.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,21.0,27.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,91.0,51.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,17.0,57.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,29.0,35.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,51.0,26.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,64.0,36.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,53.0,9.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,34.0,38.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,31.0,39.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,23.0,34.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,45.0,17.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,43.0,25.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,36.0,21.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,22.0,20.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,42.0,29.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,55.0,17.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,24.0,47.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,24.0,42.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,10.0,30.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,60.0,13.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,23.0,8.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,23.0,7.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,38.0,28.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,23.0,57.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,25.0,47.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,28.0,22.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,26.0,22.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,30.0,20.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,45.0,43.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,56.0,44.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,57.0,47.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,49.0,39.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,42.0,64.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,23.0,38.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,26.0,10.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,34.0,13.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,33.0,20.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,35.0,66.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,28.0,29.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,37.0,25.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,26.0,35.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,51.0,47.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,51.0,47.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,48.0,77.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,65.0,42.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,29.0,33.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,52.0,42.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,29.0,65.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,32.0,61.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,21.0,28.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,36.0,23.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,58.0,27.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,87.0,53.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,35.0,22.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,33.0,22.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,40.0,50.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,38.0,49.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,798583,Dayot Upamecano,D,14.0,37.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,941168,William Saliba,D,36.0,65.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,941168,William Saliba,D,39.0,81.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,941168,William Saliba,D,91.0,49.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,941168,William Saliba,D,48.0,38.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,941168,William Saliba,D,27.0,64.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,941168,William Saliba,D,12.0,63.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,941168,William Saliba,D,44.0,76.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,941168,William Saliba,D,23.0,52.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,941168,William Saliba,D,45.0,83.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,941168,William Saliba,D,46.0,65.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,941168,William Saliba,D,4.0,60.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,941168,William Saliba,D,33.0,68.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,44.0,92.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,66.0,90.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,62.0,94.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,64.0,89.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,83.0,87.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,68.0,100.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,70.0,95.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,51.0,97.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,11.0,73.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,11.0,74.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,72.0,88.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,84.0,100.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,42.0,97.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,23.0,95.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,43.0,94.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,47.0,96.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,44.0,93.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,57.0,94.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,55.0,87.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,23.0,93.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,5.0,73.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,28.0,83.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,30.0,96.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,23.0,74.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,32.0,87.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,62.0,100.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,67.0,100.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,75.0,88.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,9.0,76.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,9.0,76.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,65.0,92.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,70.0,93.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,86.0,76.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,84.0,100.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,31.0,92.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,36.0,100.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,30.0,91.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,30.0,100.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,37.0,91.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,38.0,85.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,57.0,86.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,32.0,92.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,34.0,88.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,35.0,86.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,43.0,86.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,57.0,88.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,28.0,87.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,59.0,90.0
12813008,France,Spain,2026-07-14T19:00:00+00:00,0-2,96538,Lucas Digne,D,11.0,64.0
